Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Status
20.71073325,36.26437378,11.76600456,39.14519882,5.084335804,-4.924170017,-4.98296833,0.117028564,-3.84922123,3.629828453,35.47500229,-22.66875076,-17.53125,Critical
20.74406658,28.26355171,-0.063147068,29.76591301,4.465488911,-4.16245079,-3.639517307,0.514979661,-4.073330879,4.746640205,38.32500076,-22.42500114,-10.48125076,Critical
20.77739991,19.2481842,-15.87355709,10.75894356,2.262542725,-3.380511284,-2.039188623,0.690484643,-4.243143559,5.189090729,40.03125,-20.11875153,-8.4375,Critical
20.81073324,10.13704967,-23.22375679,-2.735375404,-0.269515038,-2.5860672,-0.920421779,0.907682061,-4.440830231,5.401857853,42.07500076,-12.48750019,-9.375,Critical
20.84406658,6.538564682,-24.96553802,-9.93234539,-3.418557405,-1.459584832,-0.295455515,0.907682061,-4.440830231,5.401857853,40.93125153,-5.025000095,-15.52500057,Critical
20.87739991,0.585681617,-25.75023842,-7.807791233,-5.12371254,-1.139386177,0.122119844,0.930354834,-4.58035326,4.534418583,39.35625076,-1.931250095,-19.25625038,Critical
20.91073324,-2.343025684,-19.20419121,-7.482479095,-5.230534077,-0.942105353,0.588516533,1.072460413,-4.704744339,3.911705017,34.18125153,4.256250381,-26.25000191,Critical
20.94406658,1.619378209,-7.087734699,-6.889016151,-4.451920033,-0.706113458,0.512025356,1.072460413,-4.704744339,3.911705017,26.55000114,14.86875057,-28.95000076,Critical
20.97739991,14.3673048,-4.810250282,8.959701538,-1.691719055,-1.088569403,-0.427552491,1.858517408,-4.722249031,3.462913513,21.82500076,21.48750114,-27.56250191,Critical
21.01073324,19.57349586,-4.657021523,33.07739258,2.139358759,-0.667668283,-1.115308046,1.858517408,-4.722249031,3.462913513,11.0625,31.48125076,-23.94375038,Critical
21.04406658,3.265391827,-4.848258495,39.16435242,3.524447918,1.095220804,-0.822113991,3.374163628,-5.077057362,4.268517971,5.15625,32.625,-24.46875191,Critical
21.07739991,-12.56417179,-10.91606331,37.11611176,2.816339016,2.91770649,0.743228257,4.452605724,-5.3100214,5.200446606,-6.337500095,26.30625153,-31.59375191,Critical
21.11073324,-25.19717789,-13.76815605,20.46354103,2.214785814,3.332754374,3.098092556,4.926234245,-5.33707428,5.905632496,-12.13125038,14.86875057,-37.875,Critical
21.14406657,-33.33207703,-12.84938145,0.978031397,0.165220961,1.982119441,7.035992146,4.759727478,-5.257721901,5.985992432,-11.36250019,10.01250076,-39.33750153,Critical
21.17739991,-31.64775467,-11.83483791,-14.2392149,-4.609292507,-0.309423476,10.67617416,3.57439518,-4.933629513,5.371242523,-4.875,5.15625,-41.36250305,Critical
21.21073324,-23.49370193,-14.97393608,-17.85685349,-6.324025154,0.309689552,8.686205864,1.862912655,-4.482574463,3.998579979,3.618750095,7.893750191,-41.04375076,Critical
21.24406657,-14.28680038,-20.79274368,-11.67412758,-5.751205921,1.044537067,5.348662853,1.064502239,-4.260986328,3.281497955,8.643750191,10.53750038,-39.28125,Critical
21.27739991,-9.788693428,-25.0421524,2.049736023,-3.796224356,0.960064173,2.53498435,-0.219059825,-4.208530426,2.3076334,21.41250038,14.56875038,-34.36875153,Critical
21.31073324,4.318242073,-23.83637238,26.81835175,0.634012163,0.661815047,0.286409616,-0.219059825,-4.208530426,2.3076334,30.63750076,14.62500095,-28.81875038,Critical
21.34406657,30.23517609,-13.4236908,36.35056686,3.96490407,1.148032904,-4.032216549,-1.575329781,-5.216239929,2.201483488,32.90625,14.28750038,-26.64375114,Critical
21.37739991,39.34630966,0.070928223,39.16435242,5.426351547,1.393336892,-7.653508663,-1.922100067,-5.530467033,2.745203018,33.61875153,12.41250038,-27.05625153,Critical
21.41073324,39.30800247,-2.206855536,29.82337379,4.690572739,0.868939877,-7.12272644,-1.922100067,-5.530467033,2.745203018,31.08750153,11.23125076,-30.30000114,Critical
21.44406657,34.06320572,-13.95939255,5.629067421,2.427896738,-1.152555943,-5.983340263,-1.427301168,-5.576366425,4.256110191,28.74375153,12.84375095,-31.68750191,Critical
21.4773999,18.96088028,-24.46784401,0.250493348,0.216170743,-1.89684844,-3.992440939,-1.427301168,-5.576366425,4.256110191,19.83750153,18.46875,-34.81875229,Critical
21.51073324,3.456928015,-31.07164955,8.998008728,-0.630686462,-1.159340382,-0.9697752,-1.427301168,-5.576366425,4.256110191,4.162500381,22.63125038,-37.55625153,Critical
21.54406657,-8.678682327,-27.09009361,10.6057148,-0.479433447,-0.594369769,1.037353516,-0.317270279,-6.528467178,6.251253605,-4.350000381,23.19375038,-37.61250305,Critical
21.5773999,-17.48335838,-17.30918121,10.98878765,-0.073697597,-0.536369503,2.958945274,-0.183957785,-7.112309456,6.078225136,-19.48125076,21.13125038,-34.98750305,Critical
21.61073324,-23.47454834,-11.35629749,9.572318077,0.335230947,-1.344249487,5.081409454,-0.229684085,-7.396086693,5.887318611,-25.55625153,19.46250153,-33.09375,Critical
21.64406657,-33.00676346,-9.135974884,10.4144783,-0.404671639,-3.971289396,9.063075066,-0.461351424,-7.863235474,5.553357124,-31.78125191,17.71875,-29.90625191,Critical
21.6773999,-35.53354263,-8.982745171,5.399523258,-2.308437586,-5.211776733,10.91562462,-0.676632881,-8.104270935,5.440572739,-31.21875191,21.26250076,-28.51875114,Critical
21.71073324,-30.0400486,-9.135974884,-0.572513461,-3.57765913,-4.289625645,9.950638771,-0.753378928,-8.125717163,5.508646011,-27.71250153,25.31250191,-28.36875153,Critical
21.74406657,-17.2538147,-14.78269958,1.705270171,-3.739421368,-2.718430281,6.656462669,-0.836939692,-8.013471603,5.726178169,-13.48125076,34.20000076,-26.47500038,Critical
21.7773999,-2.802412987,-20.35251045,10.52939987,-3.013885736,-2.580480099,3.776802301,-0.806193233,-7.947040558,6.222369194,6.431250095,38.11875153,-20.53125,Critical
21.81073323,10.97921085,-23.54906845,26.47388458,-1.395598292,-3.415231705,0.821847916,-0.790233433,-7.950245857,6.501452446,14.94375038,37.48125076,-17.41875076,Critical
21.84406657,19.76503372,-21.00343323,36.38887405,-0.378997207,-4.532269001,-1.130473256,-0.779013753,-8.014864922,6.975557327,25.23750114,34.27500153,-13.35000038,Critical
21.8773999,37.62338257,-7.757812023,38.03488541,0.38498348,-31.64407158,26.19803238,-0.581006229,-8.132125854,7.300404072,26.68125153,31.98750114,-15.48750019,Critical
21.91073323,38.81031036,-4.006097794,37.44142532,1.744531155,-22.18177986,15.5073576,-0.486172974,-8.20712471,7.446361542,24.39375114,31.12500191,-19.51875114,Critical
21.94406657,29.43102455,-7.164349079,25.65057945,1.877027273,-15.21363163,9.198630333,-0.394288301,-8.324792862,7.76649332,16.27500153,28.68750191,-29.40000153,Critical
21.9773999,2.327463388,-12.10268974,10.47193909,1.091495991,-8.600136757,5.536232471,-0.394288301,-8.324792862,7.76649332,6.881250381,23.32500076,-37.40625,Critical
22.01073323,-12.46840382,-17.86433601,2.088043213,1.009949684,-5.416108131,5.388837337,-0.67413789,-8.205804825,7.996376038,2.887500048,20.00625038,-39.95625305,Critical
22.04406657,-17.94274521,-19.43373489,-10.69819069,0.188633919,-5.57999897,8.195199013,-0.901455641,-7.844081879,7.740989208,-1.762500048,16.14375114,-42.69375229,Critical
22.0773999,-16.6986599,-17.9217968,-15.67483807,-0.986137688,-10.66978931,13.25944805,-1.07568574,-7.61653614,7.502938747,-2.381250143,16.14375114,-42.78750229,Critical
22.11073323,-15.28218937,-15.33755493,-12.76528454,-3.416828156,-10.85735893,12.27889729,-1.275269032,-7.084907055,6.770226955,-2.831250191,19.14375114,-40.78125,Critical
22.14406656,-9.616610527,-9.51874733,-11.54035187,-4.141432285,-7.814472675,9.153800011,-1.275269032,-7.084907055,6.770226955,-1.725000024,26.34375191,-35.53125,Critical
22.1773999,-6.630442142,-6.245574474,-11.00434971,-4.243065834,-5.150849819,6.440957069,-0.910784483,-6.152794838,5.105617523,0.487500012,31.81875038,-29.96250153,Critical
22.21073323,5.677250862,-5.939415932,3.906439304,-2.150666237,-2.64047575,3.047807932,-0.256669611,-5.687019348,4.28296566,4.856250286,41.53125,-12.99375057,Critical
22.24406656,17.50640297,-9.36551857,26.76089096,2.163836002,0.877320647,-0.558452189,0.588147819,-5.484527588,4.080220222,4.556250095,45.11250305,3.112500191,Critical
22.2773999,22.86582375,-6.762422562,38.51342773,2.664553881,16.77365303,-13.17737007,1.037739277,-5.378362656,4.061380386,3.337500095,45.63750076,6.168750286,Critical
22.31073323,20.0328846,-5.786187172,-0.017357962,1.797476411,14.04125404,-13.70815182,1.887052536,-5.18415308,4.230241776,-1.875000119,46.44375229,1.706250072,Critical
22.34406656,12.16583633,-10.30344677,34.3214798,0.980018377,9.255167961,-10.13488293,2.423828125,-5.007489681,4.468913078,-11.58750057,44.25,-10.16250038,Critical
22.3773999,0.89184016,-15.12716484,19.67854309,0.5645715,7.649651051,-7.360048771,2.460617542,-4.903830528,4.492188931,-15.82500076,41.51250076,-16.18125153,Critical
22.41073323,-14.07640934,-19.16588402,11.44817448,0.736576855,8.302819252,-5.592636585,1.96408987,-4.583837509,4.151891232,-17.8125,35.08125305,-26.30625153,Critical
22.44406656,-24.83355713,-23.07052803,8.07923317,0.849384725,12.28554916,-4.087156773,1.96408987,-4.583837509,4.151891232,-13.55625057,29.66250038,-34.16250229,Critical
22.47739989,-17.73235512,-22.01797676,-1.854907751,0.877054632,13.3512373,-3.44968605,0.591497064,-4.089986801,3.042965889,-11.02500057,27.73125076,-36.54375076,Critical
22.51073323,-5.979817867,-18.93604088,-6.027701855,0.135555685,12.60561466,-4.285634995,-0.114204317,-4.103294373,2.52155304,-6.075000286,25.33125114,-38.98125076,Critical
22.54406656,8.452729225,-11.93060589,-9.721955299,-0.685095012,11.59420204,-5.756793499,-0.114204317,-4.103294373,2.52155304,-0.712500036,24.88125038,-39.05625153,Critical
22.57739989,22.40643501,-5.384260178,-15.86607552,-2.111688852,13.35815525,-8.052193642,-0.467478395,-4.110219002,2.002639294,2.287500143,26.32500076,-37.59375,Critical
22.61073323,29.37356377,-0.4842273,-20.90018463,-3.111262321,13.96768951,-8.495576859,-0.103411242,-3.689064026,1.700890064,9.225000381,33.41250229,-30.13125038,Critical
22.64406656,19.20987701,-0.178068757,-7.118859291,-3.936037064,11.41900349,-7.643531322,0.177222937,-3.482473373,1.652937889,11.02500057,37.38750076,-25.63125038,Critical
22.67739989,18.96088028,-3.795707464,32.94331741,-2.113019228,12.85198307,-6.109051704,0.836738586,-3.317789078,1.876501083,4.950000286,41.4375,-21.90000153,Critical
22.71073323,14.46277428,5.621884823,31.64176941,-1.831265569,13.51020622,-6.415016651,0.836738586,-3.317789078,1.876501083,-5.456250191,41.85000229,-21.80625153,Critical
22.74406656,9.21827507,10.6940012,32.00539017,-1.503218174,10.52398968,-8.010024071,1.814587831,-3.247823715,2.618188858,-9.056250572,41.04375076,-21.82500076,Critical
22.77739989,-12.46840382,11.65108299,23.08579063,-0.953678846,8.592687607,-8.543866158,1.966072559,-2.958234787,2.983228683,-13.68750095,39,-23.04375076,Critical
22.81073322,-21.36914825,9.277531624,17.32444382,-0.413717538,8.731834412,-8.542535782,1.966072559,-2.958234787,2.983228683,-15.35625076,35.60625076,-27.00000191,Critical
22.84406656,-21.52207756,0.090081841,17.66890907,-0.281753629,8.41576004,-7.80582571,1.291632652,-2.167339802,2.901736259,-15.16875076,33.22500229,-30.20625114,Critical
22.87739989,-20.22052956,-6.762422562,12.13710594,-0.098573864,7.665880203,-5.685623169,0.565532446,-1.342283726,2.030268192,-13.40625095,27.56250191,-36.03750229,Critical
22.91073322,-12.48755741,-5.518335819,-0.400130957,0.015298237,6.39652586,-4.170432568,0.565532446,-1.342283726,2.030268192,-10.01250076,24.67500114,-38.56875229,Critical
22.94406656,-4.486733913,-5.690718174,-1.778293371,-0.296253681,5.005982399,-3.963972807,0.024263918,-0.179535389,0.3136549,-7.743750095,25.01250076,-38.79375076,Critical
22.97739989,3.878008127,-11.26052952,3.006818056,-0.948224664,2.83403182,-4.279249668,-0.026620954,0.262994766,-0.520512581,-3.450000048,26.32500076,-38.96250153,Critical
23.01073322,15.82178307,-11.94975948,1.360804439,-1.961766124,-0.633746088,-4.976982117,-0.026620954,0.262994766,-0.520512581,1.162500024,28.10625076,-37.91250229,Critical
23.04406656,28.51224899,-2.991854191,-7.482479095,2.475919962,-17.22302246,10.03590965,-0.268721104,0.431563616,-1.197877884,4.350000381,30.07500076,-36.1875,Critical
23.07739989,29.77578926,5.813121796,-0.017357962,5.04123497,-20.25366974,10.24649334,-0.270479679,0.167137861,-0.741657257,10.80000019,33.63750076,-32.15625,Critical
23.11073322,20.16695976,10.48361111,14.31912136,3.369204044,-12.6527071,2.785077333,-0.08809042,0.035370231,-0.221126556,12.01875019,34.85625076,-30.52500153,Critical
23.14406655,4.260781288,13.50778675,20.40608025,1.993825912,-4.848742962,-1.985977292,0.34508729,-0.040045887,0.877613068,8.456250191,37.10625076,-28.59375191,Critical
23.17739989,-6.802824974,15.88133812,21.61186028,1.442025185,-0.527456641,-4.202625275,0.34508729,-0.040045887,0.877613068,2.568750143,38.92500305,-27.99375153,Critical
23.21073322,-12.46840382,12.91432381,22.70301819,0.953412771,2.073243856,-5.02886343,0.509361267,0.170807242,1.913274765,0.225000009,38.77500153,-28.44375038,Critical
23.24406655,-21.13930511,-5.441720963,25.21034622,-1.165858746,4.066404343,-5.338685989,0.291880727,0.278717041,2.3496418,-1.837500095,34.66875076,-32.40000153,Critical
23.27739989,-21.40745544,-19.2233448,18.60683823,-2.466608047,4.359997749,-5.788454056,0.291880727,0.278717041,2.3496418,0.900000036,26.43750191,-38.73750305,Critical
23.31073322,-11.72201157,-22.99391365,1.915959954,-1.604053497,3.509814739,-6.520906925,-0.089750469,0.118258178,1.88369751,3.131250143,23.25,-40.91250229,Critical
23.34406655,-1.730409265,-18.24710846,-10.43004036,-2.527401924,4.114427567,-8.014945984,-0.07961154,-0.024805933,0.748901367,8.606250763,20.90625,-41.60625076,Critical
